river_name,waterway,region_name,province,city_muni,selection_reason,award_company,award_project,award_stage,award_potential_mw,award_installed_mw,award_count,award_potential_mw_total,award_installed_mw_total,Power_MW,HPI,Status,Usable,Catchment,Catchment_km2,Relief_m,Runoff_mm_per_yr,Flow_m3s,HPI
Lobong Creek,river,Region XI (Davao Region),Davao del Norte,Talaingod,high_potential,,,,,,0,,,2.8929,79.4,Good,True,Davao,1739.8,1906.0,3740060.0,0.2063,79.4
Locutan River,river,Region XI (Davao Region),Davao del Norte,Braulio E. Dujali,high_potential,,,,,,0,,,4.2245,89.1,Excellent,True,Tagum,3167.9,1528.0,3740060.0,0.3757,89.1
Locutan River,river,Region XI (Davao Region),Davao del Norte,Carmen,high_potential,,,,,,0,,,4.2245,89.1,Excellent,True,Tagum,3167.9,1528.0,3740060.0,0.3757,89.1
Locutan River,river,Region XI (Davao Region),Davao del Sur,Davao City,awarded,"Hedcor, Inc.",Talomo 1 Hydroelectric Power Plant,Commercial Operation,,1.0,1,,1.0,,30.0,Poor,False,,,,5330.0,,30.0
Lopoy Creek,stream,Region XI (Davao Region),Davao del Sur,Davao City,awarded,"Hedcor, Inc.",Talomo 1 Hydroelectric Power Plant,Commercial Operation,,1.0,8,,8.0,,30.0,Poor,False,,,,5330.0,,30.0
Low-el River,river,Region XII (Soccsksargen),South Cotabato,Lake Sebu,awarded,"Euro Hydro Power (Asia) Holdings, Inc.",Lake Sebu Hydroelectric Power Project,Development,3.0,,1,3.0,,0.1702,61.1,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,13380.0,0.0079,61.1
Lower Biaan River,river,Region III (Central Luzon),Bataan,Mariveles,awarded,Southeast Asia Renewable Power Corporation,Mariveles Hydroelectric Power Project,Development,0.6,,1,0.6,,,3.0,Poor,False,,,,200.0,,3.0
Luac River,stream,Region XI (Davao Region),Davao del Sur,Davao City,awarded,"Hedcor, Inc.",Talomo 1 Hydroelectric Power Plant,Commercial Operation,,1.0,8,,8.0,,30.0,Poor,False,,,,5330.0,,30.0
Lubogan River,river,Region XI (Davao Region),Davao del Sur,Davao City,awarded,"Hedcor, Inc.",Talomo 1 Hydroelectric Power Plant,Commercial Operation,,1.0,1,,1.0,,30.0,Poor,False,,,,5330.0,,30.0
Lucban River,river,Region IV-A (Calabarzon),Quezon,Lucban,high_potential,,,,,,0,,,0.0102,60.1,Good,True,Marikina_Pasig,3961.0,2155.0,5130.0,0.0006,60.1
Lugtugan,river,Region VI (Western Visayas),Aklan,Libacao,high_potential,,,,,,0,,,0.0066,60.0,Good,True,Aklan,890.6,2103.0,15189.0,0.0004,60.0
Luksohon River,river,Region V (Bicol Region),Camarines Sur,Ocampo,high_potential,,,,,,0,,,0.0144,60.1,Good,True,Bicol,2963.6,2452.0,8470.0,0.0008,60.1
Lumabat River,river,Region XII (Soccsksargen),Sarangani,Malungon,high_potential,,,,,,0,,,0.0087,60.1,Good,True,Malungon,1403.6,2261.0,11790.0,0.0005,60.1
Lumabat River,river,Region XII (Soccsksargen),Sarangani,Santa Maria,high_potential,,,,,,0,,,0.0087,60.1,Good,True,Malungon,1403.6,2261.0,11790.0,0.0005,60.1
Lumagtang River,river,Region VI (Western Visayas),Negros Occidental,Salvador Benedicto,high_potential,,,,,,0,,,0.0037,60.0,Good,True,Bago,813.5,2383.0,8217.0,0.0002,60.0
Lumagtang River,river,Region VI (Western Visayas),Negros Occidental,San Carlos City,high_potential,,,,,,0,,,0.0037,60.0,Good,True,Bago,813.5,2383.0,8217.0,0.0002,60.0
Lumangbayan River,river,Mimaropa Region,Oriental Mindoro,Naujan,awarded,Catuiran Hydropower Corporation,Catuiran Hydroelectric Power Plant,Commercial Operation,,8.0,3,,24.0,0.0011,60.0,Good,True,Lumangbayan,423.9,589.0,19360.0,0.0003,60.0
Lumanoy River,stream,Region VI (Western Visayas),Negros Occidental,Cadiz City,high_potential,,,,,,0,,,0.0016,60.0,Good,True,Himogaan,446.9,1811.0,8217.0,0.0001,60.0
Lun Masla River,river,Region XII (Soccsksargen),Sarangani,Don Marcelino,high_potential,,,,,,0,,,0.0015,60.0,Good,True,Little_Lun,312.5,1765.0,11790.0,0.0001,60.0
Lun Masla River,river,Region XII (Soccsksargen),Sarangani,Malapatan,high_potential,,,,,,0,,,0.0015,60.0,Good,True,Little_Lun,312.5,1765.0,11790.0,0.0001,60.0
Lungaog Creek,stream,Region XI (Davao Region),Davao del Norte,Santo Tomas,high_potential,,,,,,0,,,4.2245,89.1,Excellent,True,Tagum,3167.9,1528.0,3740060.0,0.3757,89.1
Lunocan River,river,Region X (Northern Mindanao),Bukidnon,Manolo Fortich,awarded,FG Budinon Power Corporation,Agusan River Hydroelectric Power Plant,Commercial Operation,,1.6,2,,3.2,0.01,60.1,Good,True,Tagoloan,1678.5,2905.0,8830.0,0.0005,60.1
Luray 1 to Lot 74 Creek,stream,Region VII (Central Visayas),Cebu,Toledo City,awarded,"MGEN Renewable Energy, Inc.",Malubog Pumped Storage Hydroelectric Power Project,Pre-Development,250.0,,1,250.0,,,30.0,Poor,False,,,,62555.0,,30.0
Luwang River,river,Region XI (Davao Region),Davao del Sur,Davao City,awarded,"Hedcor, Inc.",Talomo 1 Hydroelectric Power Plant,Commercial Operation,,1.0,3,,3.0,0.0041,60.0,Good,True,Davao,1739.8,1906.0,5330.0,0.0003,60.0
Ma-a Creek,stream,Region XI (Davao Region),Davao del Sur,Davao City,awarded,"Hedcor, Inc.",Talomo 1 Hydroelectric Power Plant,Commercial Operation,,1.0,23,,23.0,0.0041,60.0,Good,True,Davao,1739.8,1906.0,5330.0,0.0003,60.0
Maagnaw River,river,Region X (Northern Mindanao),Bukidnon,Lantapan,high_potential,,,,,,0,,,0.1124,60.7,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,8830.0,0.0052,60.7
Maapag River,river,Region X (Northern Mindanao),Bukidnon,City of Valencia,awarded,Upper Manupali Hydroelectric Power Corporation,Upper Manupali Hydroelectric Power Project,Development,4.4,,2,8.8,,0.1124,60.7,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,8830.0,0.0052,60.7
Maapag River,river,Region X (Northern Mindanao),Bukidnon,Maramag,high_potential,,,,,,0,,,0.1124,60.7,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,8830.0,0.0052,60.7
Maapag River,river,Region X (Northern Mindanao),Bukidnon,Quezon,high_potential,,,,,,0,,,0.1124,60.7,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,8830.0,0.0052,60.7
Maapon,river,Region IV-A (Calabarzon),Quezon,Mauban,awarded,Piapi Hydropower Corporation,Piapi River Hydroelectric Power Project,Development,4.5,0.0,12,27.0,34848.0,,30.0,Poor,False,,,,5130.0,,30.0
Maasam River,river,Region XIII (Caraga),Agusan del Sur,San Luis,high_potential,,,,,,0,,,0.0839,60.5,Good,True,Agusan,11528.6,2665.0,11700.0,0.0043,60.5
Maayon,river,Region VI (Western Visayas),Capiz,Ma-ayon,high_potential,,,,,,0,,,0.0105,60.1,Good,True,Panay,1996.4,1154.0,19495.0,0.0012,60.1
Maayon,river,Region VI (Western Visayas),Capiz,Panitan,high_potential,,,,,,0,,,0.0105,60.1,Good,True,Panay,1996.4,1154.0,19495.0,0.0012,60.1
Maayon,river,Region VI (Western Visayas),Capiz,Sara,high_potential,,,,,,0,,,0.0105,60.1,Good,True,Panay,1996.4,1154.0,19495.0,0.0012,60.1
Maayon,river,Region VI (Western Visayas),Iloilo,Ma-ayon,high_potential,,,,,,0,,,0.0033,60.0,Good,True,Panay,1996.4,1154.0,6100.0,0.0004,60.0
Maayon,river,Region VI (Western Visayas),Iloilo,Sara,high_potential,,,,,,0,,,0.0033,60.0,Good,True,Panay,1996.4,1154.0,6100.0,0.0004,60.0
Macabuyan River,river,Region IV-A (Calabarzon),Quezon,Mauban,awarded,Piapi Hydropower Corporation,Piapi River Hydroelectric Power Project,Development,4.5,0.0,2,4.5,5808.0,,30.0,Poor,False,,,,5130.0,,30.0
Macaduhong River,stream,Region XI (Davao Region),Davao del Sur,Davao City,awarded,"Hedcor, Inc.",Talomo 1 Hydroelectric Power Plant,Commercial Operation,,1.0,6,,6.0,0.0008,60.0,Good,True,Lasang,434.1,1558.0,5330.0,0.0001,60.0
Macaring Creek,stream,Region XI (Davao Region),Davao del Sur,Davao City,awarded,"Hedcor, Inc.",Talomo 1 Hydroelectric Power Plant,Commercial Operation,,1.0,7,,7.0,,30.0,Poor,False,,,,5330.0,,30.0
Macgum River,river,Region XI (Davao Region),Davao del Norte,Asuncion (Saug),high_potential,,,,,,0,,,4.2245,89.1,Excellent,True,Tagum,3167.9,1528.0,3740060.0,0.3757,89.1
Macgum River,river,Region XI (Davao Region),Davao del Norte,Laak (San Vicente),high_potential,,,,,,0,,,4.2245,89.1,Excellent,True,Tagum,3167.9,1528.0,3740060.0,0.3757,89.1
Macgum River,river,Region XI (Davao Region),Davao del Norte,New Corella,high_potential,,,,,,0,,,4.2245,89.1,Excellent,True,Tagum,3167.9,1528.0,3740060.0,0.3757,89.1
Macopa River,stream,Region IV-A (Calabarzon),Laguna,San Pablo City,awarded,Philippine Power and Development Company,Calibato Hydroelectric Power Plant,Commercial Operation,,0.3,2,,0.6,0.0004,49.7,Moderate,False,Malaking_Ilog,610.8,2145.0,1310.0,0.0,49.7
Macote River,river,Region X (Northern Mindanao),Bukidnon,City of Malaybalay (Capital),high_potential,,,,,,0,,,0.1124,60.7,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,8830.0,0.0052,60.7
Macote River,river,Region X (Northern Mindanao),Bukidnon,City of Valencia,awarded,Upper Manupali Hydroelectric Power Corporation,Upper Manupali Hydroelectric Power Project,Development,4.4,,1,4.4,,0.1124,60.7,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,8830.0,0.0052,60.7
Maduao River,stream,Region XI (Davao Region),Davao del Norte,City of Panabo,high_potential,,,,,,0,,,0.5902,64.1,Good,True,Lasang,434.1,1558.0,3740060.0,0.0515,64.1
Mag-Asawang Tubig,river,Mimaropa Region,Oriental Mindoro,Naujan,awarded,Catuiran Hydropower Corporation,Catuiran Hydroelectric Power Plant,Commercial Operation,,8.0,2,,16.0,,30.0,Poor,False,,,,19360.0,,30.0
Magapa,river,Region VI (Western Visayas),Iloilo,Badiangan,high_potential,,,,,,0,,,0.0047,60.0,Good,True,Jalaur,1686.9,1939.0,6100.0,0.0003,60.0
Magapa,river,Region VI (Western Visayas),Iloilo,Janiuay,high_potential,,,,,,0,,,0.0047,60.0,Good,True,Jalaur,1686.9,1939.0,6100.0,0.0003,60.0
Magarao Irrigation,stream,Region V (Bicol Region),Camarines Sur,Bombon,high_potential,,,,,,0,,,0.0144,60.1,Good,True,Bicol,2963.6,2452.0,8470.0,0.0008,60.1
Magarao Irrigation,stream,Region V (Bicol Region),Camarines Sur,Naga City,high_potential,,,,,,0,,,0.0144,60.1,Good,True,Bicol,2963.6,2452.0,8470.0,0.0008,60.1
MagasawangTubig River,river,Mimaropa Region,Oriental Mindoro,Naujan,awarded,Catuiran Hydropower Corporation,Catuiran Hydroelectric Power Plant,Commercial Operation,,8.0,2,,16.0,,30.0,Poor,False,,,,19360.0,,30.0
Magat River,river,Cordillera Administrative Region (CAR),Ifugao,Bagabag,high_potential,,,,,,0,,,0.3494,62.3,Good,True,Cagayan,27684.1,2871.0,18840.0,0.0165,62.3
Magat River,river,Cordillera Administrative Region (CAR),Ifugao,Diadi,high_potential,,,,,,0,,,0.3494,62.3,Good,True,Cagayan,27684.1,2871.0,18840.0,0.0165,62.3
Magat River,river,Cordillera Administrative Region (CAR),Ifugao,Lamut,high_potential,,,,,,0,,,0.3494,62.3,Good,True,Cagayan,27684.1,2871.0,18840.0,0.0165,62.3
Magat River,river,Cordillera Administrative Region (CAR),Ifugao,Mayoyao,high_potential,,,,,,0,,,0.3494,62.3,Good,True,Cagayan,27684.1,2871.0,18840.0,0.0165,62.3
Magat River,river,Region II (Cagayan Valley),Isabela,Aurora,high_potential,,,,,,0,,,0.1886,61.2,Good,True,Cagayan,27684.1,2871.0,10170.0,0.0089,61.2
Magat River,river,Region II (Cagayan Valley),Isabela,Cabatuan,high_potential,,,,,,0,,,0.1886,61.2,Good,True,Cagayan,27684.1,2871.0,10170.0,0.0089,61.2
Magat River,river,Region II (Cagayan Valley),Isabela,Luna,high_potential,,,,,,0,,,0.1886,61.2,Good,True,Cagayan,27684.1,2871.0,10170.0,0.0089,61.2
Magat River,river,Region II (Cagayan Valley),Isabela,Reina Mercedes,high_potential,,,,,,0,,,0.1886,61.2,Good,True,Cagayan,27684.1,2871.0,10170.0,0.0089,61.2
Magat River,river,Region II (Cagayan Valley),Isabela,San Mateo,high_potential,,,,,,0,,,0.1886,61.2,Good,True,Cagayan,27684.1,2871.0,10170.0,0.0089,61.2
Magat River,river,Region II (Cagayan Valley),Nueva Vizcaya,Bagabag,high_potential,,,,,,0,,,0.1775,61.1,Good,True,Cagayan,27684.1,2871.0,9570.0,0.0084,61.1
Magat River,river,Region II (Cagayan Valley),Nueva Vizcaya,Bambang,high_potential,,,,,,0,,,0.1775,61.1,Good,True,Cagayan,27684.1,2871.0,9570.0,0.0084,61.1
Magat River,river,Region II (Cagayan Valley),Nueva Vizcaya,Bayombong (Capital),high_potential,,,,,,0,,,0.1775,61.1,Good,True,Cagayan,27684.1,2871.0,9570.0,0.0084,61.1
Magat River,river,Region II (Cagayan Valley),Nueva Vizcaya,Diadi,high_potential,,,,,,0,,,0.1775,61.1,Good,True,Cagayan,27684.1,2871.0,9570.0,0.0084,61.1
Magat River,river,Region II (Cagayan Valley),Nueva Vizcaya,Dupax del Norte,high_potential,,,,,,0,,,0.1775,61.1,Good,True,Cagayan,27684.1,2871.0,9570.0,0.0084,61.1
Magat River,river,Region II (Cagayan Valley),Nueva Vizcaya,Kasibu,high_potential,,,,,,0,,,0.1775,61.1,Good,True,Cagayan,27684.1,2871.0,9570.0,0.0084,61.1
Magat River,river,Region II (Cagayan Valley),Nueva Vizcaya,Lamut,high_potential,,,,,,0,,,0.1775,61.1,Good,True,Cagayan,27684.1,2871.0,9570.0,0.0084,61.1
Magat River,river,Region II (Cagayan Valley),Nueva Vizcaya,Quezon,high_potential,,,,,,0,,,0.1775,61.1,Good,True,Cagayan,27684.1,2871.0,9570.0,0.0084,61.1
Magat River,river,Region II (Cagayan Valley),Nueva Vizcaya,Solano,awarded,Smith Bell Mini-Hydro Corp.,Commonal-Uddiawan Hydroelectric Power Plant,Commercial Operation,,1.8,2,,3.6,0.1775,61.1,Good,True,Cagayan,27684.1,2871.0,9570.0,0.0084,61.1
Magatos Creek,stream,Region XI (Davao Region),Davao del Norte,Asuncion (Saug),high_potential,,,,,,0,,,4.2245,89.1,Excellent,True,Tagum,3167.9,1528.0,3740060.0,0.3757,89.1
Magatos Creek,stream,Region XI (Davao Region),Davao del Norte,Santo Tomas,high_potential,,,,,,0,,,4.2245,89.1,Excellent,True,Tagum,3167.9,1528.0,3740060.0,0.3757,89.1
Magballo River,river,Region VI (Western Visayas),Negros Occidental,City of Kabankalan,awarded,"TOTALPower, Inc",TPI Hilabangan Lower Cascade Hydroelectric Power Project,Pre-Development,3.0,,1,3.0,,0.0056,60.0,Good,True,Ilog_Hilabangan,1985.7,1470.0,8217.0,0.0005,60.0
Magballo River,river,Region VI (Western Visayas),Negros Occidental,Ilog,high_potential,,,,,,0,,,0.0056,60.0,Good,True,Ilog_Hilabangan,1985.7,1470.0,8217.0,0.0005,60.0
Maglipayan Creek,stream,Region XI (Davao Region),Davao del Sur,Davao City,awarded,"Hedcor, Inc.",Talomo 1 Hydroelectric Power Plant,Commercial Operation,,1.0,4,,4.0,0.0008,60.0,Good,True,Lasang,434.1,1558.0,5330.0,0.0001,60.0
Magsungay River,river,Region VI (Western Visayas),Negros Occidental,Murcia,awarded,Alsons Energy Development Corporation,Bago 3 Hydroelectric Power Project,Development,34.8,,1,34.8,,,30.0,Poor,False,,,,8217.0,,30.0
Maguimon River,river,Region XIII (Caraga),Agusan del Sur,Kapalong,high_potential,,,,,,0,,,0.0132,60.1,Good,True,Tagum,3167.9,1528.0,11700.0,0.0012,60.1
Maguimon River,river,Region XIII (Caraga),Agusan del Sur,Loreto,high_potential,,,,,,0,,,0.0132,60.1,Good,True,Tagum,3167.9,1528.0,11700.0,0.0012,60.1
Maguimon River,river,Region XI (Davao Region),Davao del Norte,Kapalong,high_potential,,,,,,0,,,4.2245,89.1,Excellent,True,Tagum,3167.9,1528.0,3740060.0,0.3757,89.1
Maguimon River,river,Region XI (Davao Region),Davao del Norte,Loreto,high_potential,,,,,,0,,,4.2245,89.1,Excellent,True,Tagum,3167.9,1528.0,3740060.0,0.3757,89.1
Maindang,river,Region VI (Western Visayas),Capiz,Cuartero,high_potential,,,,,,0,,,0.0105,60.1,Good,True,Panay,1996.4,1154.0,19495.0,0.0012,60.1
Maindang,river,Region VI (Western Visayas),Capiz,Dao,high_potential,,,,,,0,,,0.0105,60.1,Good,True,Panay,1996.4,1154.0,19495.0,0.0012,60.1
Maindang,river,Region VI (Western Visayas),Capiz,Ma-ayon,high_potential,,,,,,0,,,0.0105,60.1,Good,True,Panay,1996.4,1154.0,19495.0,0.0012,60.1
Maindang,river,Region VI (Western Visayas),Capiz,Panitan,high_potential,,,,,,0,,,0.0105,60.1,Good,True,Panay,1996.4,1154.0,19495.0,0.0012,60.1
Mainit River,river,Region XI (Davao Region),Davao del Sur,Hagonoy,high_potential,,,,,,0,,,0.0039,60.0,Good,True,Padada_Mainit,1188.2,2614.0,5330.0,0.0002,60.0
Mainit River,river,Region XI (Davao Region),Davao del Sur,Kiblawan,high_potential,,,,,,0,,,0.0039,60.0,Good,True,Padada_Mainit,1188.2,2614.0,5330.0,0.0002,60.0
Mainit River,river,Region XI (Davao Region),Davao del Sur,Padada,high_potential,,,,,,0,,,0.0039,60.0,Good,True,Padada_Mainit,1188.2,2614.0,5330.0,0.0002,60.0
Mainit River,river,Region XI (Davao Region),Davao del Sur,Sulop,high_potential,,,,,,0,,,0.0039,60.0,Good,True,Padada_Mainit,1188.2,2614.0,5330.0,0.0002,60.0
Mainit River,river,Region VIII (Eastern Visayas),Leyte,Alangalang,high_potential,,,,,,0,,,0.0007,60.0,Good,True,Sangputan,273.0,1308.0,8355.0,0.0001,60.0
Mainit River,river,Region VIII (Eastern Visayas),Leyte,Jaro,high_potential,,,,,,0,,,0.0007,60.0,Good,True,Sangputan,273.0,1308.0,8355.0,0.0001,60.0
Mainit River,river,Region VIII (Eastern Visayas),Leyte,Ormoc City,high_potential,,,,,,0,,,0.0007,60.0,Good,True,Sangputan,273.0,1308.0,8355.0,0.0001,60.0
Mainit River,river,Region VIII (Eastern Visayas),Leyte,San Miguel,high_potential,,,,,,0,,,0.0007,60.0,Good,True,Sangputan,273.0,1308.0,8355.0,0.0001,60.0
Mainit River,river,Region XII (Soccsksargen),Sarangani,Malungon,high_potential,,,,,,0,,,0.0087,60.1,Good,True,Malungon,1403.6,2261.0,11790.0,0.0005,60.1
Maisang Creek,stream,Region XIII (Caraga),Agusan del Sur,Loreto,high_potential,,,,,,0,,,0.0839,60.5,Good,True,Agusan,11528.6,2665.0,11700.0,0.0043,60.5
Makilos River,river,Region XIII (Caraga),Agusan del Sur,Loreto,high_potential,,,,,,0,,,0.0839,60.5,Good,True,Agusan,11528.6,2665.0,11700.0,0.0043,60.5
Makin River,river,Region XII (Soccsksargen),Sultan Kudarat,Lebak,high_potential,,,,,,0,,,0.0039,60.0,Good,True,Tian,784.9,1601.0,13270.0,0.0003,60.0
Mal River,river,Region XI (Davao Region),Davao del Sur,Kiblawan,high_potential,,,,,,0,,,0.0039,60.0,Good,True,Padada_Mainit,1188.2,2614.0,5330.0,0.0002,60.0
Mal River,river,Region XI (Davao Region),Davao del Sur,Matanao,high_potential,,,,,,0,,,0.0039,60.0,Good,True,Padada_Mainit,1188.2,2614.0,5330.0,0.0002,60.0
Mala Salug river,river,Region X (Northern Mindanao),Lanao del Norte,Sapad,high_potential,,,,,,0,,,0.0021,60.0,Good,True,Maranding,452.2,1646.0,12050.0,0.0002,60.0
Malabog Creek,stream,Region XI (Davao Region),Davao del Sur,Davao City,awarded,"Hedcor, Inc.",Talomo 1 Hydroelectric Power Plant,Commercial Operation,,1.0,7,,7.0,0.0008,60.0,Good,True,Lasang,434.1,1558.0,5330.0,0.0001,60.0
Malagos Creek,stream,Region XI (Davao Region),Davao del Sur,Davao City,awarded,"Hedcor, Inc.",Talomo 1 Hydroelectric Power Plant,Commercial Operation,,1.0,17,,17.0,0.0041,60.0,Good,True,Davao,1739.8,1906.0,5330.0,0.0003,60.0
Malaking Tubig River,river,Region IV-A (Calabarzon),Quezon,Candelaria,high_potential,,,,,,0,,,0.0016,60.0,Good,True,Malaking_Ilog,610.8,2145.0,5130.0,0.0001,60.0
Malaking Tubig River,river,Region IV-A (Calabarzon),Quezon,San Antonio,high_potential,,,,,,0,,,0.0016,60.0,Good,True,Malaking_Ilog,610.8,2145.0,5130.0,0.0001,60.0
Malaking Tubig River,river,Region IV-A (Calabarzon),Quezon,San Juan,high_potential,,,,,,0,,,0.0016,60.0,Good,True,Malaking_Ilog,610.8,2145.0,5130.0,0.0001,60.0
Malaking Tubig River,river,Region IV-A (Calabarzon),Quezon,Tiaong,high_potential,,,,,,0,,,0.0016,60.0,Good,True,Malaking_Ilog,610.8,2145.0,5130.0,0.0001,60.0
Malamig River,river,Region IV-A (Calabarzon),Laguna,San Pablo City,awarded,Philippine Power and Development Company,Calibato Hydroelectric Power Plant,Commercial Operation,,0.3,15,,4.499999999999999,0.0004,49.7,Moderate,False,Malaking_Ilog,610.8,2145.0,1310.0,0.0,49.7
Malandeg Creek,river,Region X (Northern Mindanao),Bukidnon,City of Malaybalay (Capital),high_potential,,,,,,0,,,0.01,60.1,Good,True,Tagoloan,1678.5,2905.0,8830.0,0.0005,60.1
Malapigok Creek,stream,Region XI (Davao Region),Davao del Sur,Davao City,awarded,"Hedcor, Inc.",Talomo 1 Hydroelectric Power Plant,Commercial Operation,,1.0,1,,1.0,0.0041,60.0,Good,True,Davao,1739.8,1906.0,5330.0,0.0003,60.0
Malas River,river,Region X (Northern Mindanao),Bukidnon,City of Malaybalay (Capital),high_potential,,,,,,0,,,0.1124,60.7,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,8830.0,0.0052,60.7
Malatgao River,river,Mimaropa Region,Palawan,Narra,awarded,Langogan Power Corporation,Batang-Batang Hydroelectric Power Project,Development,9.0,,4,24.0,,,30.0,Poor,False,,,,2580.0,,30.0
Malaunod River,stream,Region IV-A (Calabarzon),Laguna,San Pablo City,awarded,Philippine Power and Development Company,Calibato Hydroelectric Power Plant,Commercial Operation,,0.3,1,,0.3,0.0004,49.7,Moderate,False,Malaking_Ilog,610.8,2145.0,1310.0,0.0,49.7
Malawanit River,river,Region XI (Davao Region),Davao del Sur,Magsaysay,high_potential,,,,,,0,,,0.0039,60.0,Good,True,Padada_Mainit,1188.2,2614.0,5330.0,0.0002,60.0
Malawanit River,river,Region XI (Davao Region),Davao del Sur,Matanao,high_potential,,,,,,0,,,0.0039,60.0,Good,True,Padada_Mainit,1188.2,2614.0,5330.0,0.0002,60.0
Malaya River,river,Region III (Central Luzon),Aurora,Dingalan,awarded,San Roque Hydropower Inc.,Dingalan Pumped-Storage Hydroelectric Power Project,Pre-Development,500.0,,1,500.0,,0.0021,60.0,Good,True,Umiray,589.7,1529.0,9940.0,0.0002,60.0
Malaylay River,river,Mimaropa Region,Oriental Mindoro,Baco,high_potential,,,,,,0,,,0.0034,60.0,Good,True,Malaylay,319.1,2365.0,19360.0,0.0002,60.0
Malaylay River,river,Mimaropa Region,Oriental Mindoro,San Teodoro,awarded,"Oriental Mindoro Electric Cooperative, Inc.",Linao Cawayan (Upper Cascade) Hydroelectric Power Plant,Commercial Operation,,3.0,2,,6.0,0.0034,60.0,Good,True,Malaylay,319.1,2365.0,19360.0,0.0002,60.0
Mali-ao Creek,stream,Region VI (Western Visayas),Iloilo,Pavia,high_potential,,,,,,0,,,0.0009,60.0,Good,True,Tigum,411.7,1594.0,6100.0,0.0001,60.0
Maligaya Creek,stream,Region XI (Davao Region),Davao del Sur,Davao City,awarded,"Hedcor, Inc.",Talomo 1 Hydroelectric Power Plant,Commercial Operation,,1.0,15,,15.0,,30.0,Poor,False,,,,5330.0,,30.0
Malikongkong Creek,stream,Region XI (Davao Region),Davao del Sur,Davao City,awarded,"Hedcor, Inc.",Talomo 1 Hydroelectric Power Plant,Commercial Operation,,1.0,1,,1.0,0.0041,60.0,Good,True,Davao,1739.8,1906.0,5330.0,0.0003,60.0
Malinamon,river,Region VI (Western Visayas),Capiz,Jamindan,high_potential,,,,,,0,,,0.0105,60.1,Good,True,Panay,1996.4,1154.0,19495.0,0.0012,60.1
Malinao Creek,stream,Region X (Northern Mindanao),Bukidnon,City of Malaybalay (Capital),high_potential,,,,,,0,,,0.01,60.1,Good,True,Tagoloan,1678.5,2905.0,8830.0,0.0005,60.1
Malinao River,stream,Region IV-A (Calabarzon),Laguna,San Pablo City,awarded,Philippine Power and Development Company,Calibato Hydroelectric Power Plant,Commercial Operation,,0.3,7,,2.1,0.0004,49.7,Moderate,False,Malaking_Ilog,610.8,2145.0,1310.0,0.0,49.7
Malinao River,river,Mimaropa Region,Palawan,Narra,awarded,Langogan Power Corporation,Batang-Batang Hydroelectric Power Project,Development,9.0,,2,12.0,,,30.0,Poor,False,,,,2580.0,,30.0
Malinao River,river,Region IV-A (Calabarzon),Quezon,Lucban,high_potential,,,,,,0,,,0.0102,60.1,Good,True,Marikina_Pasig,3961.0,2155.0,5130.0,0.0006,60.1
Malinao River,river,Region IV-A (Calabarzon),Quezon,Majayjay,high_potential,,,,,,0,,,0.0102,60.1,Good,True,Marikina_Pasig,3961.0,2155.0,5130.0,0.0006,60.1
Malirong River,river,Region VIII (Eastern Visayas),Leyte,Palo,high_potential,,,,,,0,,,0.0009,60.0,Good,True,Palo,350.1,1321.0,8355.0,0.0001,60.0
Malirong River,river,Region VIII (Eastern Visayas),Leyte,Santa Fe,high_potential,,,,,,0,,,0.0009,60.0,Good,True,Palo,350.1,1321.0,8355.0,0.0001,60.0
Malitbog,river,Region VI (Western Visayas),Capiz,Bingawan,high_potential,,,,,,0,,,0.0105,60.1,Good,True,Panay,1996.4,1154.0,19495.0,0.0012,60.1
Malitbog,stream,Region VI (Western Visayas),Capiz,Calinog,high_potential,,,,,,0,,,0.0105,60.1,Good,True,Panay,1996.4,1154.0,19495.0,0.0012,60.1
Malitbog,river,Region VI (Western Visayas),Capiz,Dumalag,high_potential,,,,,,0,,,0.0105,60.1,Good,True,Panay,1996.4,1154.0,19495.0,0.0012,60.1
Malitbog,stream,Region VI (Western Visayas),Capiz,Tapaz,awarded,JBD Water Power (JWPI) Inc. ,Capiz Pumped Storage Hydroelectric Power Project,Pre-Development,250.0,,4,1000.0,,0.0105,60.1,Good,True,Panay,1996.4,1154.0,19495.0,0.0012,60.1
Malitbog,river,Region VI (Western Visayas),Iloilo,Bingawan,high_potential,,,,,,0,,,0.0033,60.0,Good,True,Panay,1996.4,1154.0,6100.0,0.0004,60.0
Malitbog,stream,Region VI (Western Visayas),Iloilo,Calinog,high_potential,,,,,,0,,,0.0033,60.0,Good,True,Panay,1996.4,1154.0,6100.0,0.0004,60.0
Malitbog,river,Region VI (Western Visayas),Iloilo,Dumalag,high_potential,,,,,,0,,,0.0033,60.0,Good,True,Panay,1996.4,1154.0,6100.0,0.0004,60.0
Malitbog,stream,Region VI (Western Visayas),Iloilo,Tapaz,high_potential,,,,,,0,,,0.0033,60.0,Good,True,Panay,1996.4,1154.0,6100.0,0.0004,60.0
